"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 14 16:38:31 CST 2021","Thu Jan 14 16:38:34 CST 2021","3749","TestCases.test_logincase","test_login","Test_Login","","","test_login_pwdFormat_error",""
"passed","Thu Jan 14 16:38:20 CST 2021","Thu Jan 14 16:38:27 CST 2021","7209","TestCases.test_logincase","test_login","Test_Login","","","test_login_usernameNull_error",""
"passed","Thu Jan 14 16:38:27 CST 2021","Thu Jan 14 16:38:31 CST 2021","3716","TestCases.test_logincase","test_login","Test_Login","","","test_login_usernameFormat_error",""
"passed","Thu Jan 14 16:38:34 CST 2021","Thu Jan 14 16:38:41 CST 2021","6735","TestCases.test_logincase","test_login","Test_Login","","","test_login_success",""
